456985723	190683642	328500822	345684880	678652756	585277117	968899841
386965247	328389043	151526275	3233814	243512498	835141529	43559798
276984269	790681045	482632149	453753617	571108603	75910558	559907163
94272342	332130483	992152695	905235360	86685182	900895094	578089201
389610096	370778001	924720342	996387754	778750746	126859777	903109079
256189701	775111359	77596506	840499478	851259628	898512171	518007081
977298401	21108004	591195781	438746094	596120206	456859099	114684411
318802072	489435070	297563796	983123480	335913079	693606027	654648281
500594642	876973012	281121240	425306290	929920217	476345024	221970125
687751702	134124468	572230128	899044837	208091461	317695868	78669165
485922469	563131181	908754879	247205237	225766542	853337882	459800133
285869712	146706371	962776900	430505033	128935514	772869183	273577947
998302515	974164147	126699620	54969245	790455461	787062079	333110691
35341692	204439939	406683803	266230477	40927175	202595908	124365751
512632770	734401489	791950022	458690007	368842640	133541419	917047505
695888977	460892563	312606896	540706038	714822074	955133519	780694566
555086662	578648383	27255971	780393095	911567247	536161777	87616024
134976606	219105615	100446491	282081350	546085588	382301065	572696853
738084573	337193311	796316827	599097012	551800759	411687627	421100141
335226674	41678734	788515276	142034590	185153876	522818270	799040550
918524574	934291933	718238760	38727821	122646248	31005672	422315924
716637987	103675366	851709607	523322488	133851609	522043271	867086483
684103661	608994324	644817593	160894134	610114330	404355866	86577971
550589616	561818804	180260566	566129063	994435487	835003486	310535368
338193056	702027238	927975344	803986877	600496718	969396930	296004793
790005607	992293921	80422957	647044541	918514583	277984503	339992831
811044726	513609369	45565713	519727995	917256828	483373088	136117423
243064601	316246791	837319914	548335600	685924739	474138910	475851148
422263143	880251654	375302860	573526109	905974048	119216115	425433446
633905147	874585716	68542534	889436396	117176320	156907106	230999721
633042016	798802251	998070141	961905351	220873925	255232553	789042533
473275340	286467953	805261784	529862923	401202773	166383464	171157763
493030052	840093018	102583626	870164467	321184850	166604285	985337829
992107957	481869688	411155282	304480029	246081927	73639206	689692464
623208399	532044553	575355533	954059049	360884948	497135492	399600957
406941990	93256719	650371387	787415057	100098474	196618153	420525785
52203722	65321830	479841934	230856292	189197110	311410019	535475029
837529384	782955158	354176318	371597579	789451234	966440483	526824860
781536198	566097787	911811135	677111237	987336644	960414176	237831830
997539652	434810070	264678103	544662343	100869266	769076336	578340224
601744941	545629978	262698699	308412061	213456289	940892964	721422828
818581018	327229433	400148459	619364921	251429279	582012395	883553439
648092422	968417605	81137096	579101069	478597698	391162622	708144648
455595180	601301581	812765914	420231792	620614266	174755983	801318528
720148718	944157372	125233163	95291390	798529872	982357202	878016347
909337780	924113413	433096873	807061684	494506798	620417676	524107670
128862517	82489082	128327904	975203183	742171578	501086443	506127007
157884649	823703125	665237482	42814951	942684227	672834407	100195508
659210455	660277924	644572908	119249097	917455713	908426897	960038483
962327743	690410833	867415573	512905839	698531088	906061914	208077562
551813930	732635428	978167748	770882831	563710307	731321227	135744407
148880408	164249494	283654496	175532206	630717124	877491915	286846134
383909659	715459743	429186612	699142755	47449766	401012532	36553462
833019997	415205572	606579140	455725817	971768643	756297748	386065918
700378625	516519517	423274321	967256798	180375992	834831003	948000138
78607990	246840487	423144659	61554466	146654146	417804310	568892617
375637913	357297302	947744933	929172327	338082475	71174024	88703033
83440447	378451144	829606391	269832834	150832210	863556836	392460585
464007614	527671926	839250629	795199550	428152596	546989027	15451004
307666314	601038730	371191844	700254317	134282515	213016189	944268464
600544148	851063793	335029847	109085082	358398958	794419691	998629357
303747163	834149994	442711524	237191665	283771217	403249428	506470891
71059760	110264777	737005399	520608617	842741610	389580775	196067358
955922687	81536428	328484712	531923919	175292634	179639670	209098700
885403740	736736996	410136408	67802361	121701097	826304638	766893034
476539458	48398324	559585363	531656275	97786367	661942569	563371029
458158000	899323275	172498301	522599195	213042654	239428321	966245251
848445373	104081809	810617728	334953043	641364757	250099333	717809573
976010376	267599588	645575518	932018078	383011042	220263117	408483471
102724977	661050199	723909286	788081605	94877943	766616782	346718905
435848551	970675590	8597157	540234128	540006844	241420655	283196041
794494178	740850214	394826198	863171308	106426545	620652313	914084811
516894448	863418785	394680980	396978125	214057089	227732978	345442727
342907548	611582233	490416502	156813740	568873705	963578102	885014934
289508897	604257051	617083865	155161513	252262083	700516754	291448162
980869881	931467584	87329998	600763359	377783399	178291540	90382503
100810294	790262597	503135550	183778195	3036824	937406202	579520348
746832319	167219801	850552517	275591418	168151250	263310973	611609485
284871290	942739159	616016061	275139833	747274272	235659190	381711556
439203557	73434133	71770631	523222700	121129149	726049663	547712751
336931073	218106089	719797790	272591938	581230880	662126310	72999745
100059988	12445872	268548380	189257837	405858106	350887794	286283636
505446203	733313415	379489336	535542815	705202213	407230961	504483224
328605457	112003995	213634242	418582753	416324286	811986069	540206837
136383679	371471932	540886826	522717633	952105781	779959301	290334235
285653835	428869070	891779466	394782447	442339118	275887888	262903189
559844820	758136399	650197506	333812199	651979793	426820686	68032592
666104333	695558989	1226848	149355680	762250438	279546928	222510832
956389871	651762260	120508492	871376660	102618413	937749036	945873931
344720287	224486857	108734154	854691612	339073029	49300597	866655656
832825305	71115740	450983890	254415980	535399608	572246041	897199134
208519824	873407166	573077535	291998150	793531441	132816038	920219213
77577556	616698246	285176772	829773582	481366182	449333644	464331628
348943809	614659802	646475539	108329062	660120890	948714509	187932687
25011394	576356362	176835789	55762966	246932985	282904748	406816697
180183819	303154460	937228621	314144771	360784631	438859562	375540606
938695719	89817153	786046283	586716220	854301660	232453072	326311897
20582947	182050098	536216306	995443980	899517147	875276440	9450167
126269532	976575113	774742755	971058102	950448645	244622586	623686492
521305018	498695469	871941664	693977534	574659902	218966933	880208999
833025349	546987255	446448402	400755733	417793935	695239129	569407284
817160435	516268620	899247098	529719123	784354085	376410384	841822664
832312421	465681412	394082943	75670862	152058813	429678940	899175414
618827163	5992096	741699618	11413476	304221102	670991711	477237663
29261523	236165240	660373286	969843399	573469167	662552868	721322030
235015708	812266380	737427250	70137922	697336613	139998059	246374303
694796864	77843975	691569130	155692264	223019401	191973876	532454021
823116339	37358573	690408460	677746399	981822070	135617139	729729249
42037803	509312786	640593927	132318415	538588915	168187095	867783060
355580958	23443833	258115781	884146279	264921047	737353020	259012824
708192639	463413460	300351887	409203776	308763790	773822475	981595112
924271883	920806948	446168171	233595106	345651498	958093682	503669012
724526926	368715123	828875871	92089818	692608793	169860481	662300642
958036789	574409738	249264565	2450638	506560704	591752031	663117010
153994501	947364844	644751602	315797815	664715319	78958145	404577345
34375743	945774187	293897451	509039244	569162137	495450063	628852991
40305497	466676425	324289637	939726025	127657777	811176668	87267591
309305110	148441295	531730078	238429564	587665196	892064027	901121398
990526030	309963909	698890253	417092860	847740385	482302802	930912268
785942485	679514298	714496630	739861433	977212961	539229125	896406227
326956890	375153007	270641906	868049080	668092371	990585185	64015300
70499070	685418546	372743919	433296680	910905140	459655504	129681658
239342736	620452895	76503159	31145880	468808740	991637944	249237702
877705025	833618438	743699656	906366606	194331356	660784899	901098199
281839933	865792753	608711020	752333624	577433359	63229500	44589678
365186646	598806731	693138341	582401042	507511517	60987929	920510714
401546548	371196441	27859327	741316701	541034932	477848266	924494597
382724613	940798471	291007392	783964475	518684790	528740109	444282086
806904139	278644282	784639934	167069443	858482822	993706943	51427057
160485600	933882643	637794243	424027108	452163297	163253217	79998666
651392219	584043961	640573654	262061925	645033368	200914737	9947964
339831685	316977185	640570776	760499241	307397372	811657124	308543275
130955945	778711284	10406394	258868413	838040652	30113328	468239467
700080391	6817896	502294339	504206161	154557180	53375899	801185742
276036054	934994370	322345771	735919347	383719836	653869975	908170232
64283221	267847862	175538865	426911048	985827460	923424533	621399504
404628643	174864531	297446667	850546213	397542068	66959740	383325912
267693998	25436564	257552744	907066508	702598382	407332618	640820714
298507240	236765328	970730307	789814394	327964382	913364030	784146303
744128260	505273736	932831180	527190166	845135699	165356423	395595413
504742634	456885516	602122551	660002183	225107973	627206939	375405705
371490071	555104989	478616066	678590840	330713212	691978019	795882395
881558258	554367131	565134740	931104479	227211532	306871690	103095392
433725420	778826043	895890799	965866353	830588764	326309376	486169523
741390033	289324485	381830175	330165846	33821188	139442630	771867713
395330319	385012120	749722047	935668953	604689634	642544028	710624292
162416151	630428406	87461541	733118889	252330615	412418153	473257322
140525633	6159135	790116115	495307001	208081663	11354651	509797767
584019804	510695592	768185250	120831883	200678015	623928149	615018997
388993718	605087302	249937475	67787578	30220864	555975523	722138679
416581464	129856032	404589566	666066255	248702259	598256572	31436557
693241295	508982830	964485750	837457683	168866830	781957642	92170576
48679381	261868464	281175740	126894542	53702032	436370377	192987510
32031791	75857908	159520429	318342074	364945455	684250812	532027435
347408906	623675367	947775630	788374738	408420996	694893406	462867875
94514280	29381231	157892354	61058735	191278725	269468148	11484693
646147206	579870162	655830831	213737365	875202668	857458937	869398511
847614870	574634505	761906889	974129026	287635892	557923697	195249584
301980847	872048078	936672795	747208217	301649204	171543117	2348018
774389157	235619083	317775383	208424385	964426048	473777566	611900640
91844847	216279412	894969471	974464109	71480147	388064617	707726417
558937361	168815331	469479368	6572006	243435071	516020522	254733472
289129499	695101286	848390862	364303374	844114664	531156936	585545765
261897308	667641397	873858913	641830276	162612659	739161895	611544885
208306668	805166862	924882206	113581078	420302515	267825621	527033918
90176133	823648960	569278561	690839936	17904326	553785338	991827133
969451914	349889715	502753330	624652044	369744761	681791746	81492359
154364026	432690494	405766414	905279549	849490892	685642732	742872512
615256370	396515483	249014321	622731418	829396039	365312261	1905486
182466545	456920011	455862213	858929400	529935354	639435676	901803854
800393092	839406408	20047384	983203651	999751091	491823234	357377847
745892588	721806460	103834495	679240659	282594794	96311724	164637938
215772925	976801230	390751831	267580779	458282642	356287351	985421967
595877534	902940557	705339704	465170521	6075969	177007311	573369850
800051494	706966243	294713374	375142155	463930721	126334598	63516502
349091988	961409812	69816906	108764833	201820853	22631828	790644329
730695534	620939511	586370056	762027493	719928224	471547953	709480624
114685717	902067825	965193854	242084829	406506093	606588439	815064513
789645688	773162935	461698414	227365349	510213056	839170817	695464028
447953873	92835411	835955949	201225645	926756512	808407617	762656541
788318357	279150974	552931749	896748378	116956726	884955727	927050796
973842464	829072919	787841438	608403550	920809462	885796997	599822010
870487340	740030539	660416232	545445574	734621686	504077249	369868282
74302226	592873510	910020926	582994346	504113441	736091301	194615933
641794632	666793369	766196672	580441526	456039172	415252703	552896648
227485319	380621896	804172051	797769610	559234173	906599950	822301984
739537043	91994192	40583147	70163944	483006057	993960226	481684181
728727619	918446771	135657755	223806137	316610626	849909264	624503754
907439482	167539760	496516931	765100579	727823695	406813689	130073781
883936232	69440675	830696240	423456069	105049663	426702859	775561001
711685793	344753840	699473407	979968214	102009832	913753429	666953737
110997538	785167242	191462166	913570549	962816162	968035182	762172324
393580314	693940591	10676540	983490537	660112384	890567190	711798379
216388464	480698535	376511703	160278553	335153078	192338762	393773146
850333784	201075932	843870293	512892138	599933329	526954462	999385857
91746380	32381800	841472130	656889993	900748066	242735895	673093901
682320916	729053852	28865333	451160469	9820619	166840876	584908014
173987149	412625520	431656936	424446514	418985084	649713011	207534718
836751835	992758460	465494092	818967837	861397595	379516293	128498563
769298178	221588790	416337342	56320796	680062082	436458463	653037825
582116743	926626054	34273984	62623720	60910457	990876487	51414075
701389712	597722825	298062058	762457439	57002240	531732398	893357543
173805832	827166333	766840561	462005118	968514704	408217293	638243704
58474326	144631975	951794809	935086188	472767317	664710921	40441987
561145609	464866045	491211272	7264306	225975552	169218387	969917974
949865482	585415637	684238698	975452427	79844011	684944858	413821053
620426433	890544368	935476332	923400800	16416073	778265191	534226817
592762604	187845465	53791180	80146420	751083533	22576796	921740945
888411879	228419408	475144566	697104713	237930725	3301044	723099850
859726500	367365731	146808499	965699519	580002720	330964107	54162365
479656038	894672278	757003983	410745538	978100920	75585674	788445156
451039828	941363368	891214339	895318064	947403646	53474356	591965074
877440345	349293587	233595004	135724180	388433016	449019104	507075671
610333569	543112754	907937305	396923555	556083780	643107037	299083252
286102668	778792323	195958163	889625834	483136242	699774010	332880148
768798566	759325496	141403900	759547537	134629242	868810043	114488227
295579738	67205680	695509844	858496557	481304532	30724745	367107929
439347490	253004654	801301230	538329816	969181897	801349238	676051280
888217293	960672340	335315071	241811147	363832116	669715909	794419470
951363344	736288546	596768331	769697607	87401401	558622712	670953736
341146099	168659746	102369907	563888105	658587956	474417283	786973407
411118684	942022271	481937209	766557890	661382613	626290622	323987792
22094725	672373645	310024777	805723287	652694595	157491920	63356083
854883198	918171002	195397607	770488149	63177012	715548205	943650432
283623346	580064726	683235911	311028380	822763012	959334680	378184820
364811889	217323243	6758156	571665581	189529389	192566477	461994795
838696557	563450320	396420304	309142307	637907824	64227533	371617472
552304001	659896975	309487973	687831415	352886191	407649266	611351017
183264123	143954921	55323329	108806292	645584548	550384066	610530021
856458231	523843064	130262479	701213291	908736968	516159104	58949305
679397731	549570347	12158941	352581169	260746150	224821844	470129520
673880968	58707982	157875180	712082928	532620483	820553623	761790945
491283257	912257312	381366942	37980159	753929276	132675598	468580663
71706843	391032440	601814047	444514296	559178671	468874620	306430897
83259450	952960330	35117943	22357147	911862473	649103256	642995037
443794538	123163199	471912405	41404565	737905375	130754487	362570822
829130888	982633072	978125702	461720257	801287399	25304483	817990096
145276746	775190298	583380279	718294194	679344054	828178502	29424891
454315574	176905413	36533176	211776688	515699168	804385704	398085293
969217709	803134210	209505820	567809524	843508127	641868331	572791262
98505478	934725705	794272141	318409879	26527914	854382993	883017313
635959590	220003936	606715057	539747311	682150778	417510943	385282644
523669549	930425577	834474211	611767337	237728353	5130590	534052566
921290864	585981298	297822111	365691784	616324971	576191489	94952193
252527280	716712352	600779465	598647290	201006977	372790599	432651451
249917646	373733278	897903874	164280380	544263398	20167511	156626061
607209462	501335204	769677456	281518154	874307869	571003732	201044906
279262645	928916134	981416718	818376409	239224375	462995441	385311697
296778459	931546341	360150009	918859287	784901909	138229514	986903001
484445671	49706239	346921048	400154388	706543670	173976773	348134499
281632291	95241176	615141174	219347869	974930983	544701131	724473357
366755918	46547762	581758313	18690265	274924769	252069603	383935266
269919045	952047955	420931686	284118839	314033931	775698503	909402677
916763409	479970353	847331595	227964429	749225710	276445019	366015085
611509763	683455966	464821612	120895525	418124767	915385232	414541962
940936683	295937235	432080788	467806759	838387431	262710783	122418615
400328607	558729448	62327443	72952424	237196977	665052719	737815880
699890694	893370672	414581843	532380659	690966972	169982067	712847892
432247270	470559118	395491916	341910654	283574990	635477604	692338649
18824359	476055312	89144100	66828451	288158635	327021161	578609222
166727075	665222029	638838920	765302984	319286183	196864020	420355644
178640410	932876666	138775919	396414321	852211810	32312885	493386895
648606552	428481117	373719628	378390874	849720914	172288407	93730109
441211264	190010034	903743040	911064231	858372521	977185550	778269251
844665922	628207839	946837940	936177004	317815953	649947290	717553631
210375085	922179171	563413854	783107156	99968736	863278297	829709112
187125363	750232291	851184085	398800019	861005914	298637503	379577200
699632271	331366390	937023354	212592691	170067326	856047948	624418884
694837756	34661780	597970637	831228595	989901142	96304035	444782503
598667712	558409638	470957983	408829769	636243070	384429965	985847966
37505995	544055943	242727259	685833699	112778799	217519927	496335690
571243995	833745829	23136297	353805574	206012662	14027542	675128244
570377618	829485470	843720175	651980561	56556393	428499204	286517935
536635324	586731181	471083013	957460888	594227890	584848618	75786506
50548049	216169800	130711846	421998751	461141196	25042187	316135899
879325921	174210416	289318853	988577045	588976166	294556706	606344099
508809615	611175498	288731065	74661956	432845314	420760048	800328527
511928572	735076672	819242286	439952435	159687106	83916350	290460075
411242288	399428779	504514952	555368700	985071610	188347624	819065377
50267247	655362285	943858629	894552746	566503697	378029527	214436535
194433698	127333278	105478007	622306728	661365933	931047996	473311770
669489676	402443423	960755468	457202701	546891111	884884085	56383630
576649013	317841871	935419399	329089737	359196651	133766721	711467361
503416342	156190029	906612216	444196018	422711142	578083309	751706536
387177860	340575497	612142544	897297793	7963746	382365718	813523750
764844039	621077762	101276961	983630700	716905522	459924128	750572507
319996247	152724605	827152911	88490587	882281223	171458316	199295964
733254863	640089276	325852999	379125503	465912345	165012581	867909474
836915898	408471640	384374160	202119306	694487893	952811315	658165110
30549927	678445304	793266933	85529914	931260621	3498509	278279038
32649442	951848467	688450188	366984678	550992930	100042803	590464897
553399129	407054648	116154528	86006724	805610017	212401383	379934658
489133607	880562281	214388225	632170151	325219327	842797323	947487069
469329105	194031184	544847018	117296027	897366797	444131939	53621686
936739072	738534334	540560776	602641716	395488041	359134827	769214141
959282779	385300372	180784167	438916351	226506198	372612423	808583786
948203094	470033843	214219529	499727683	962006647	5306707	301692919
536349034	855893286	991581814	416792901	256412287	79771366	611591668
500535471	569763062	775202979	442371758	897258010	444928689	103354247
635664292	592389317	526126221	678432634	28092846	167152656	932487004
926219618	17461268	325610875	917677599	438443910	877231420	7768480
379146253	418109064	575191586	294212291	270417571	463881338	648847674
263660547	379580120	264046965	426569523	385426403	376372474	482179754
527981404	473861615	664279179	625935175	401277989	992852235	295465864
440880173	407176991	758683103	570878187	95459354	446992634	945071604
227052793	855537399	985093633	450061168	310316356	941512078	479582011
448783295	766749432	63361815	412494845	645887291	767612894	521448334
833772304	465021493	155260316	376485808	273518528	940928946	609752507
990641300	469089271	624702568	618445938	850191878	969977526	550908755
149385706	649948436	204616822	72627352	719935210	581545781	612509158
151238310	594328024	265355705	603669550	380020803	2026526	652371421
397362000	285729556	279027289	793347275	189824970	410578426	799124029
755394693	563703513	998984350	477940541	624369425	419769621	76426565
896428301	951894756	153086823	68212054	971594401	121499567	105802235
149346307	270416893	784609112	801752062	322231455	738256920	127686489
694998247	744361323	160508529	80015284	902658923	660450413	909092541
931982696	369426861	437922431	985894731	24686241	292785331	672874068
